state,county,fips,trump16,clinton16,otherpres16,romney12,obama12,otherpres12,demsen16,repsen16,othersen16,demhouse16,rephouse16,otherhouse16,demgov16,repgov16,othergov16,repgov14,demgov14,othergov14,total_population,cvap,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc
New York,Washington,36115,13610,9098,1820,9793,10993,2309,13246,9787,1740,6242,15990,2541,NA,NA,NA,8213,4475,1276,62465,49640,92.73833347,2.859201153,2.53101737,7.261666533,2.214039862,48.27823581,34.24477708,17.17761947,51449,8.071505959,11.47475108,79.75398491,10.47112933,79.36515502,67.89894963,3
New York,Wayne,36117,23380,13473,2834,17248,15732,4567,19704,17929,2376,11898,25753,2358,NA,NA,NA,15811,6610,1024,91874,70855,90.35200383,3.048740667,4.105622918,9.647996169,2.673226375,50.46041317,35.60202016,16.49650608,51627,7.02814267,10.01972016,78.78361035,9.030410243,78.52918878,60.69722305,1
New York,Westchester,36119,131238,272926,16491,131139,234778,22530,287893,108127,28035,281805,14939,127311,NA,NA,NA,86493,114533,6146,969229,634370,54.94779871,13.46688966,23.61082881,45.05220129,25.52647517,51.67953084,37.32554432,15.64686983,86226,7.051261805,12.39726411,52.69634937,5.799622163,42.10637852,3.273477447,1
New York,Wyoming,36121,12442,3904,952,9248,5357,1730,7756,8843,902,3624,12983,894,NA,NA,NA,8318,2307,312,41239,32645,89.88578773,5.160163923,3.205703339,10.11421227,1.804117462,45.83040326,35.19483984,15.51201533,53612,7.136758576,11.89106901,85.00338295,9.625286579,84.14702898,64.08255248,6
New York,Yates,36123,5660,3659,747,4269,4259,914,5205,4297,719,3416,6118,687,NA,NA,NA,4343,2068,329,25106,18960,95.29196208,0.732892536,2.063251812,4.708037919,2.441647415,51.76451844,39.75543695,18.23070182,50105,7.178562649,14.82292808,76.84069612,14.43531699,76.71662382,71.22455421,1
North Carolina,Alamance,37001,38815,29833,2509,38170,28875,731,28859,39366,2367,28979,40300,0,32017,37488,1282,NA,NA,NA,156372,112290,65.51300744,18.42657253,12.0731333,34.48699256,8.138285627,52.4518456,38.88675722,16.01437598,43209,6.924290828,15.27871662,77.92735755,10.57380497,73.89044925,28.55800597,3
North Carolina,Alexander,37003,13893,3767,611,12253,4611,332,3896,13270,929,4368,13496,0,4648,13247,387,NA,NA,NA,37211,28575,87.34513988,5.732175969,4.46642122,12.65486012,2.690064766,49.00970143,34.95471769,18.43540888,40404,8.352735739,19.38220413,86.67782554,18.25026288,85.95162986,72.77810635,2
North Carolina,Alleghany,37005,3814,1306,195,3390,1583,94,1337,3720,229,1458,3812,0,1643,3583,97,NA,NA,NA,10868,8420,87.53220464,2.410747148,9.330143541,12.46779536,5.465587045,50.39565697,29.6742731,23.72101583,38352,6.561133097,18.96035901,81.38868113,17.88251366,79.89071038,100,9
North Carolina,Anson,37007,4506,5859,180,4166,7019,71,5793,4383,250,5726,4485,0,5851,4511,112,NA,NA,NA,25883,19945,45.09137272,48.72696364,3.631727389,54.90862728,3.357416065,47.55244755,37.0474829,16.06073485,34656,14.36645858,19.6149615,90.4730473,13.21865097,84.97057492,78.5104646,6
North Carolina,Ashe,37009,9412,3500,512,8242,4116,252,3574,9255,511,4100,9208,0,4303,8836,288,NA,NA,NA,26992,21165,92.61262596,0.715026675,5.120035566,7.387374037,4.041938352,50.71873148,30.43494369,22.90308239,37360,7.609978752,16.69220503,80.47056497,14.67149075,80.4624823,84.86492431,7
North Carolina,Avery,37011,6298,1689,262,5766,1882,111,1705,6071,318,1820,6124,0,1978,6023,188,NA,NA,NA,17633,14280,89.21340668,3.691941247,5.013327284,10.78659332,4.111608915,45.33545058,32.18964442,20.3992514,35891,7.95583239,21.0354016,80.19794442,19.16061476,78.33136295,88.78462662,8
North Carolina,Beaufort,37013,14543,8764,631,13977,9435,208,8436,14313,870,7486,15979,0,8855,14610,322,NA,NA,NA,47513,36275,65.92511523,25.24361754,7.477953402,34.07488477,3.767389977,52.19413634,33.21617242,21.6824869,40906,9.947817837,15.35690027,81.43587018,9.993337775,76.51982012,65.60020101,6
North Carolina,Bertie,37015,3456,5778,113,3387,6695,41,5590,3446,147,6089,2848,108,5504,3700,60,NA,NA,NA,20324,16345,34.54044479,61.89234403,1.938594765,65.45955521,1.633536705,48.88309388,33.05943712,19.61720134,31129,14.15447842,25.20406798,88.45845042,12.7549195,83.55992844,83.24405601,7
North Carolina,Bladen,37017,8550,7058,289,7748,8062,147,6964,8203,393,6796,7852,0,7227,8272,189,NA,NA,NA,34454,25675,54.24043652,34.72165786,7.488245196,45.75956348,4.40877692,52.51349626,34.64329251,18.3839322,30408,9.017690206,21.55730606,85.18167196,16.44212457,82.08365663,91.23330492,6
North Carolina,Brunswick,37019,42720,23282,2349,34743,22038,581,22370,42110,2824,22049,44198,0,25285,40723,1574,NA,NA,NA,119167,96130,81.47305882,10.40640446,4.732853894,18.52694118,4.297330637,51.50503076,27.65530726,26.90006462,49356,9.686543454,11.97673787,73.00831567,10.26012673,70.61901952,42.96059797,2
North Carolina,Buncombe,37021,55716,75452,7779,54701,70625,2370,75863,56067,5531,75646,58859,0,81846,51854,4291,NA,NA,NA,250112,194115,83.89881333,6.05448759,6.292381013,16.10118667,5.431566658,52.00430207,34.29423618,18.03312116,46902,6.037283538,10.03603415,63.4256168,8.378132234,61.2090011,24.07959113,2
North Carolina,Burke,37023,26238,11251,1431,22267,13701,576,11471,25165,1772,11770,25917,0,13372,24466,876,NA,NA,NA,89082,68740,82.28710626,6.107855684,5.803641589,17.71289374,4.773130374,50.50739768,34.60968546,18.23376215,39759,10.78694632,20.39595499,83.13314026,18.27852821,81.70684896,42.65223513,2
North Carolina,Cabarrus,37025,53819,35521,3949,49557,32849,1160,34253,53697,4379,33975,56288,0,37903,52503,2440,NA,NA,NA,192296,132890,68.98375421,16.25306819,9.816636852,31.01624579,7.726629779,51.37288347,39.95454924,12.45631734,58970,7.941091251,11.07673071,71.38425501,9.055468089,70.71297754,19.25330457,1
North Carolina,Caldwell,37027,26621,8425,1274,23229,10898,605,8538,25532,1847,8699,26359,0,10055,25173,927,NA,NA,NA,81623,62720,88.19327886,4.811143918,4.898129204,11.80672114,3.43408108,50.79083102,34.23299805,17.64086103,37118,10.45765332,22.44542539,86.20719385,21.09140051,85.71700483,34.42773007,2
North Carolina,Camden,37029,3546,1274,186,3109,1508,87,1279,3401,180,1183,3676,0,1361,3410,132,NA,NA,NA,10228,7660,80.44583496,14.17676965,2.649589363,19.55416504,3.099335158,49.81423543,35.04106375,15.80954243,60714,10.98135628,16.78759425,79.64148528,15.5133345,79.86752658,99.5490982,8
North Carolina,Carteret,37031,26569,9939,1273,24775,10301,441,9668,26189,1531,8287,28820,0,10687,26095,790,NA,NA,NA,68537,54475,86.35189752,5.712243022,4.158337832,13.64810248,3.689977676,50.8878416,30.78337248,21.84075755,50599,9.181509754,9.99277019,74.06061317,8.051833956,72.67955194,32.60316839,4
North Carolina,Caswell,37033,6026,4792,252,5594,5348,97,4671,5992,275,4601,6137,0,5035,5763,156,NA,NA,NA,23094,18325,61.21503421,32.50194856,3.563696198,38.78496579,2.589417165,49.597298,32.26812159,19.33402615,38310,10.37218413,24.88162879,86.80752841,19.62864721,84.12277378,99.1947384,8
North Carolina,Catawba,37035,48324,21216,2811,44538,24069,994,20744,47232,3461,20787,49625,0,23766,46269,1815,NA,NA,NA,155461,113835,76.6513788,8.339068963,8.977171123,23.3486212,6.873749686,51.05782158,36.9977036,16.13073375,45450,7.852580746,16.61244809,78.38881753,13.61964456,75.68378958,30.29515801,2
North Carolina,Chatham,37037,17105,21065,1679,16665,18361,408,20530,18049,1122,20573,18201,0,22097,17052,719,NA,NA,NA,68778,51175,71.71043066,11.69414638,12.35860304,28.28956934,8.47945564,51.57899328,30.42397278,23.83029457,58555,7.755862712,13.11873851,61.19311558,7.774343122,55.11849562,65.92236832,2
North Carolina,Cherokee,37039,10844,2860,477,9278,3378,211,3210,10116,489,3436,10224,0,3712,9717,438,NA,NA,NA,27226,22130,91.70645706,1.377359877,2.864908543,8.293542937,2.4498641,51.1202527,28.3515757,26.72078161,35284,7.711078575,15.80652963,80.76420798,14.76586889,80.49947971,100,9
North Carolina,Chowan,37041,4014,2992,222,3891,3556,58,2881,4027,133,2757,4261,0,2990,4079,72,NA,NA,NA,14556,11310,60.01648805,33.51195383,3.407529541,39.98351195,2.864798021,52.42511679,33.55317395,22.07337181,41156,13.43494657,15.75614367,79.87712665,10.82193795,75.91530657,67.61982019,6
North Carolina,Clay,37043,4437,1367,206,3973,1579,90,1482,4183,192,1595,4185,0,1690,4029,156,NA,NA,NA,10730,8605,96.15097856,0.419384902,3.150046598,3.849021435,2.963653308,52.85181733,28.85368127,28.07082945,36296,10.29155788,12.01982652,79.0086741,11.58957322,78.35420394,100,9
North Carolina,Cleveland,37045,28479,14964,1230,25793,17062,485,15025,27491,1605,14713,28898,0,16114,27548,740,NA,NA,NA,97113,73940,73.56172706,20.62133803,3.205544057,26.43827294,2.719512321,51.87976893,37.50476249,17.0924593,39134,12.22394548,16.45567708,83.69690011,15.49812602,82.08237672,55.79028936,4
North Carolina,Columbus,37047,14272,9063,397,12941,11050,252,8831,13630,749,8619,14100,0,9309,13732,311,NA,NA,NA,57015,43310,59.86494782,30.4060335,4.954836447,40.13505218,2.737875998,50.84276068,36.92186267,17.80408664,35847,8.527791463,19.30061038,88.02136317,15.94005994,85.54645355,80.59485697,6
North Carolina,Craven,37049,27731,17630,1640,26928,18763,479,16953,27733,1778,15509,30515,0,17812,27918,896,NA,NA,NA,104190,78255,66.3249832,20.91851425,6.999712064,33.6750168,4.941933007,49.33198963,42.68835781,17.12064498,47957,9.906122086,12.70469331,77.53671513,8.255611678,73.60677384,27.70880634,3
North Carolina,Cumberland,37051,51265,71605,4636,50666,75792,1183,69733,51902,4266,69656,52868,0,70449,52762,2909,NA,NA,NA,325841,233905,44.73899847,35.69839277,10.90102228,55.26100153,5.889068595,51.12370758,47.58977538,10.8316633,44810,11.41557536,9.700391097,75.88667637,7.622885102,73.27878626,13.36814523,2
North Carolina,Currituck,37053,9163,2913,593,7496,3562,246,2999,8921,417,2664,9534,0,3156,8851,365,NA,NA,NA,24864,19035,87.54826255,6.097168597,3.583494208,12.45173745,2.883687259,50.53490991,34.375,15.00563063,61086,6.17254902,12.79995451,78.13601729,12.58974359,78.17307692,98.31401028,1
North Carolina,Dare,37055,11460,7222,927,10248,7393,333,7322,11568,601,6505,12871,0,8198,10858,528,NA,NA,NA,35187,27070,87.78241964,2.009264785,6.925853298,12.21758036,5.129735414,50.86253446,31.41785318,18.56367408,54787,5.939530363,7.472502115,70.9560803,5.218605832,69.64066534,28.95931604,4
North Carolina,Davidson,37057,54317,18109,2430,49383,20624,928,17748,53522,2861,18106,54553,0,21938,50846,1676,NA,NA,NA,164058,122030,81.20542735,8.901729876,6.698240866,18.79457265,4.731863122,51.20689025,35.86170744,16.69531507,44469,9.953071726,17.64262289,81.80670279,15.94091734,81.44908007,47.38454549,2
North Carolina,Davie,37059,15602,5270,884,14687,5735,248,5117,15568,929,4674,16609,0,6438,14721,508,NA,NA,NA,41568,31415,84.89703618,6.276462664,6.415993072,15.10296382,4.371150885,51.25336798,33.27078522,18.76202848,51662,6.360145712,14.53569366,76.42961503,11.99336061,75.22581641,70.2885548,2
North Carolina,Duplin,37061,12217,8283,356,11416,9033,143,8013,12002,542,8294,11668,0,8180,12269,224,NA,NA,NA,59121,38785,52.06948462,24.77461477,21.31729842,47.93051538,11.69635155,51.00049052,39.05380491,15.84208657,35364,10.54807552,27.95123929,89.73845608,16.98872082,86.72291685,86.46440475,6
North Carolina,Durham,37063,28350,121250,6534,33769,111224,1742,117796,33678,3635,117527,30935,3949,122047,30680,2621,NA,NA,NA,294618,203970,42.03171565,37.1864584,13.324712,57.96828435,13.65904324,52.20488904,41.64850756,11.12118065,54093,6.325719215,12.58009237,53.07177784,3.946239035,37.74467729,5.627702392,2
North Carolina,Edgecombe,37065,8261,16224,401,8546,18310,116,15847,8353,445,16708,7290,350,16162,8389,215,NA,NA,NA,54669,40885,36.71733524,56.63172913,4.11933637,63.28266476,2.337705098,53.54588524,38.28129287,16.96208089,32298,12.53502254,22.60869565,89.61112611,16.80297892,87.02041359,45.30697411,3
North Carolina,Forsyth,37067,75975,94464,7873,79768,92323,1978,89642,81975,5539,93494,81303,0,99663,73560,3989,NA,NA,NA,364691,259195,57.68390226,25.70833939,12.37897288,42.31609774,8.476491057,52.5464023,40.06295741,14.37600599,46283,8.386209814,12.11462198,66.39582052,6.97189888,60.31614569,7.346508113,2
North Carolina,Franklin,37069,16368,12874,1126,14603,13436,350,12880,16279,1038,13019,16616,0,13849,15900,590,NA,NA,NA,62989,46535,63.56982965,25.59176999,7.888678976,36.43017035,5.156455889,50.41197669,36.89056819,15.17566559,44272,8.19055298,16.81575898,79.59443801,11.02345858,78.01190229,85.31813458,1
North Carolina,Gaston,37071,61798,31177,3456,56138,33171,1174,30582,60298,4388,30250,63438,0,33708,60006,2146,NA,NA,NA,211753,156870,74.15148782,15.2588157,6.38810312,25.84851218,5.162618711,51.71969228,37.70950116,15.0174968,44288,9.714269189,16.798348,80.16699587,15.68793426,79.92187776,19.64762284,1
North Carolina,Gates,37073,2874,2385,133,2564,2786,46,2316,2821,129,2587,2493,121,2338,2875,78,NA,NA,NA,11615,9015,62.50538097,33.0348687,1.196728368,37.49461903,1.601377529,50.39173483,34.76538958,17.44296169,51582,9.70176069,14.66343238,85.53062462,10.81184336,82.78892073,100,1
North Carolina,Graham,37075,3283,768,117,2750,1119,78,871,2934,174,928,3036,0,1142,2760,130,NA,NA,NA,8651,6720,87.79331869,0.393018148,2.993873541,12.20668131,1.548953878,49.99422032,34.4353254,21.89342273,34778,9.468540012,20.98600933,86.00932712,19.94219653,85.18786127,100,9
North Carolina,Granville,37077,13591,12909,853,12405,13598,272,12758,13580,825,13239,12477,857,13528,13308,450,NA,NA,NA,58341,44390,58.40660942,30.4451415,7.481873811,41.59339058,4.144598139,49.05469567,35.72958983,15.3459831,50317,6.891589988,18.39903241,80.57907338,13.46360917,76.47058824,54.74998331,4
North Carolina,Greene,37079,4374,3605,116,4411,3778,47,3518,4280,202,3173,4797,0,3602,4383,67,NA,NA,NA,21241,15310,47.21529118,35.29024057,14.70740549,52.78470882,7.405489384,46.08540088,36.70731133,14.26486512,37190,10.50478958,24.91086445,90.77026572,15.09630401,87.32431026,100,8
North Carolina,Guilford,37081,98062,149248,10095,104789,146365,2698,143914,103341,7677,142903,107029,0,155692,94467,5409,NA,NA,NA,511815,366000,51.98382228,33.04729248,7.574416537,48.01617772,10.1607026,52.55570861,40.85988101,13.74129324,46896,7.615916955,11.60547971,65.54048478,6.434945984,57.93646742,12.69435674,2
North Carolina,Halifax,37083,9031,15748,388,8763,17176,140,15601,8983,417,16509,7907,345,16021,8830,191,NA,NA,NA,52849,40930,38.90329051,51.83825616,2.592291245,61.09670949,1.867585006,51.87042328,36.06501542,18.54528941,32549,11.55747281,23.20981608,86.60354772,14.86311983,80.8044938,54.70552742,4
North Carolina,Harnett,37085,27614,16737,1714,25565,17331,519,16821,27305,1639,17483,27524,0,17666,27122,1041,NA,NA,NA,126620,87970,62.51066182,20.64997631,11.87411151,37.48933818,5.729742537,50.52914232,44.05544148,11.15384615,47930,9.953646769,14.21684646,80.73693914,9.843163489,77.85334671,55.92092642,4
North Carolina,Haywood,37087,18929,10473,1325,15633,11833,508,10953,17873,1471,11032,18917,0,12864,16625,961,NA,NA,NA,59577,47900,93.33131913,1.035634557,3.613810699,6.668680867,2.420397133,51.66255434,30.62423418,23.6047468,43097,5.963525156,12.99303944,76.2327394,12.3774946,76.222681,55.44074802,2
North Carolina,Henderson,37089,35809,19827,2540,32994,18642,756,19793,35485,2229,19437,37548,0,22458,33599,1597,NA,NA,NA,110905,84020,83.84833867,2.929534286,9.743474145,16.15166133,7.467652495,51.73977729,30.81015283,24.51287138,48138,4.719065342,11.29992543,70.27763854,8.393205698,68.64072428,33.27056399,2
North Carolina,Hertford,37091,3099,6910,177,3007,7843,68,6714,3116,120,7074,2658,118,6681,3243,75,NA,NA,NA,24285,18885,33.75334569,57.75581635,3.323038913,66.24665431,3.425983117,50.62384188,36.69754993,17.63640107,34523,11.81296955,19.67671005,85.04783978,16.58056183,80.51340006,68.63675058,6
North Carolina,Hoke,37093,7760,9726,744,6819,10076,194,9559,7669,723,9538,7740,0,9687,7798,490,NA,NA,NA,51853,35035,40.80959636,32.61720633,12.61450639,59.19040364,6.11343606,50.52552408,46.63375311,8.175033267,42704,11.60585753,15.35225109,82.24924759,8.258944261,78.9133338,43.15045152,2
North Carolina,Hyde,37095,1288,965,51,1193,1163,27,949,1244,77,773,1495,0,1011,1257,25,NA,NA,NA,5629,4440,60.98774205,32.95434358,5.7914372,39.01225795,3.535263812,47.11316397,34.233434,16.78806182,37741,14.30232558,19.39051364,91.2509216,11.42276423,90,100,9
North Carolina,Iredell,37097,54754,24734,3079,49299,26076,990,24187,53125,4248,24646,53976,0,28585,50923,2419,NA,NA,NA,167493,120810,76.62887404,12.10438645,7.242093699,23.37112596,6.256977904,50.82660171,37.78486265,14.5020986,53937,8.580120517,12.13610619,74.31581358,9.182618262,72.59845985,37.91215339,1
North Carolina,Jackson,37099,9870,7713,1130,8254,8095,352,8014,9628,857,8462,9868,0,9205,8782,597,NA,NA,NA,41227,33115,80.99546414,2.253377641,5.384820627,19.00453586,3.585029228,50.53726927,42.15198778,17.51036942,40278,5.145954067,13.20310125,70.63317118,11.74831461,68.10337079,73.08981649,6
North Carolina,Johnston,37101,54372,28362,3175,48427,27290,974,28279,53977,2988,27607,55335,0,31182,52921,1567,NA,NA,NA,182155,124505,69.11531388,14.90818259,13.07897121,30.88468612,7.444758585,50.90335154,39.97035492,12.1907167,51980,7.564247795,15.03072621,78.79221714,9.613142074,76.63228684,52.03697344,1
North Carolina,Jones,37103,2974,2065,96,2837,2352,41,2001,2911,157,1803,3246,0,2050,2998,60,NA,NA,NA,10074,7915,62.38832638,30.43478261,4.18900139,37.61167362,3.186420488,51.57832043,32.35060552,22.0270002,34080,11.54280551,18.52945123,85.96538307,14.68664275,83.5619329,100,3
North Carolina,Lee,37105,13712,10469,903,13158,10801,280,10392,13535,864,10329,13490,0,11369,13017,544,NA,NA,NA,59540,40065,58.35908633,18.97211958,19.17702385,41.64091367,11.20255291,51.28820961,39.94457508,15.11924756,46402,9.360794461,19.04918614,79.17879655,10.36823217,73.33047277,42.76431756,4
North Carolina,Lenoir,37107,13613,12634,560,13980,13948,158,12391,13567,646,11592,14873,0,12556,13926,282,NA,NA,NA,58343,42920,50.11912312,38.2616595,7.2450851,49.88087688,4.545532455,52.2427712,36.75162402,17.94731159,36956,12.50900447,19.72824602,86.31790744,12.83731159,82.30173638,45.00546264,4
North Carolina,Lincoln,37109,28806,9897,1320,25267,11024,484,9798,27867,1915,9819,29205,0,11331,27558,959,NA,NA,NA,79783,59730,85.29511299,5.090056779,7.054134339,14.70488701,4.888259404,50.43179625,34.95857514,15.5973077,49283,8.925869894,16.07024816,80.28871063,14.09002354,78.93700787,54.55312081,1
North Carolina,McDowell,37111,14568,4667,640,11775,6031,293,4901,13671,960,4945,14266,0,6022,13049,572,NA,NA,NA,45013,34400,87.95014774,4.0077311,5.818319152,12.04985226,3.810010441,49.50125519,34.44782618,18.32137383,37590,9.792603188,17.59591112,85.3554399,16.08413133,85.32147743,70.3018046,6
North Carolina,Macon,37113,12127,4876,731,10835,5712,314,5367,11357,745,5604,11693,0,6279,10715,525,NA,NA,NA,33991,26530,89.70609867,1.144420582,6.607631432,10.29390133,4.927774999,51.66661763,30.39628137,26.68647583,39593,5.826912493,12.25383796,77.18536643,10.60192685,77.18901867,80.01002299,7
North Carolina,Madison,37115,6783,3926,560,5404,4484,225,4271,6286,505,4305,6615,0,4796,6049,318,NA,NA,NA,21130,16950,94.08424042,1.850449598,2.408897302,5.915759584,2.309512541,50.5584477,34.05111216,19.91481306,40408,7.20865038,17.51990899,75.29277923,16.36452719,74.6832785,90.61837796,2
North Carolina,Martin,37117,5897,5846,221,5995,6583,74,5678,5825,315,6391,4996,210,5783,6015,88,NA,NA,NA,23510,18395,52.12250106,43.17737133,3.504891536,47.87749894,1.352615908,53.41982135,34.02807316,20.59123777,34957,13.1147541,16.29457641,84.21741978,10.07902999,81.2601494,78.12283208,6
North Carolina,Mecklenburg,37119,155518,294562,22777,171668,272262,4970,277020,173272,17255,279110,177589,0,297129,160501,11975,NA,NA,NA,1011774,677755,48.4815779,30.65773582,12.61289577,51.5184221,14.66651644,51.96190058,42.11325849,10.03020437,59268,7.854394917,10.37789513,56.90209902,4.001509371,45.02005506,1.065430805,1
North Carolina,Mitchell,37121,6282,1596,218,5806,1838,121,1714,5951,277,1641,6189,0,1998,5822,199,NA,NA,NA,15263,12125,93.10096311,0.393107515,4.710738387,6.899036887,2.679682893,51.09087335,31.46170478,23.08196292,39658,6.563706564,18.34130781,82.53588517,17.572447,82.43681141,82.64330188,7
North Carolina,Montgomery,37123,7130,4150,260,6404,4706,121,4206,6838,396,4280,6895,0,4658,6656,175,NA,NA,NA,27475,19445,63.27934486,18.78434941,15.08280255,36.72065514,8.818926297,51.09372157,35.25750682,18.4021838,34819,8.759993196,23.61608301,85.48897536,16.95053923,80.59501673,76.83646305,6
North Carolina,Moore,37125,30490,16329,1873,29495,16505,415,16058,30721,1556,15340,31558,0,17792,29686,991,NA,NA,NA,93070,70950,77.34608359,12.51531106,6.216826045,22.65391641,4.707209627,51.82873106,32.82260664,23.8304502,51873,7.26861854,10.42694285,65.82370911,7.602253604,61.95214751,50.65781273,4
North Carolina,Nash,37127,23319,23235,1111,23842,24313,337,23093,23449,933,22925,23809,0,24646,22485,506,NA,NA,NA,94385,70455,51.54208826,38.65338772,6.529639244,48.45791174,4.287757589,51.99555014,37.27393124,16.31615193,43804,9.464188675,15.90249655,80.42638365,10.38251366,75.06761605,47.56260434,3
North Carolina,New Hanover,37129,55344,50979,5582,53385,48668,1575,48992,56147,5068,48471,59298,0,56367,51100,3234,NA,NA,NA,216430,168125,76.87982258,13.95832371,5.347687474,23.12017742,5.313958324,51.93411265,39.01307582,15.74781685,51232,7.730714603,7.713956674,62.0741821,4.826069606,57.78802313,2.214963462,2
North Carolina,Northampton,37131,3582,6144,122,3483,7232,41,6065,3511,148,6365,3128,120,6101,3617,69,NA,NA,NA,20628,16510,38.34593756,57.20380066,2.002133023,61.65406244,1.36707388,51.43979058,32.17471398,22.88152026,31543,12.67639903,21.72644699,88.72240271,14.67625899,87.29016787,89.36603466,9
North Carolina,Onslow,37133,37122,17514,2499,32243,18490,702,17029,36180,2907,15914,39311,0,17994,36688,1658,NA,NA,NA,185755,135385,67.11151786,14.30486393,11.79402977,32.88848214,4.002584049,45.70590294,57.37503701,8.536513149,46786,11.76361642,9.018363138,80.48441036,7.696910977,79.20323721,26.34891884,3
North Carolina,Orange,37135,18557,59923,3860,21539,53901,1317,57877,21884,2055,59838,20576,0,61344,19153,1492,NA,NA,NA,139807,101395,69.6359982,11.25837762,8.257812556,30.3640018,12.72897637,52.31569235,45.66294964,11.22547512,61130,5.873645255,7.620483336,42.30706306,3.758651628,35.82574981,28.53192428,2
North Carolina,Pamlico,37137,4258,2448,164,4051,2647,64,2374,4200,206,2133,4625,0,2466,4261,103,NA,NA,NA,12892,10560,74.41824387,18.12752094,3.513807012,25.58175613,2.753645672,48.8132175,28.89388768,25.77567484,43808,9.026876738,13.32384052,80.78722539,9.411920881,77.43262976,100,3
North Carolina,Pasquotank,37139,8180,8615,596,7633,10282,192,8579,8083,443,8187,8747,0,8774,8071,335,NA,NA,NA,39909,30265,54.88987446,36.48299882,4.670625673,45.11012554,4.041694856,51.01856724,39.80054624,15.20459044,45750,8.513483396,14.56481794,81.12273597,9.205707791,79.96590479,41.31969209,4
North Carolina,Pender,37141,17639,9354,892,14617,9632,278,9087,17180,1161,9158,17814,0,10187,16622,684,NA,NA,NA,56358,42235,74.47922212,16.352603,6.432094822,25.52077788,3.908939281,50.24308883,35.09883246,17.14929557,46580,9.904942966,14.48005066,76.89423686,10.15112446,73.40797075,68.75538618,2
North Carolina,Perquimans,37143,4177,2319,212,3822,2759,71,2281,4153,131,2115,4395,0,2356,4160,76,NA,NA,NA,13470,10580,71.84112843,24.07572383,2.442464736,28.15887157,2.383073497,52.19747587,31.10616184,24.53600594,45208,10.58315335,15.08982036,82.59481038,14.528451,80.99315068,100,8
North Carolina,Person,37145,11185,7833,597,10496,8418,192,7765,11033,565,7542,10893,0,8400,10770,303,NA,NA,NA,39196,29900,66.48892744,26.56903766,4.094805592,33.51107256,2.47219104,51.47719155,35.05969997,17.33595265,43297,13.11432326,15.29830422,85.09749809,12.80618374,83.28719904,75.52199473,2
North Carolina,Pitt,37147,35691,41824,3012,36214,41843,799,40062,37150,2435,37755,39727,1104,41916,36705,1323,NA,NA,NA,175150,131200,55.54439052,34.17756209,5.923494148,44.45560948,4.725092778,52.88895233,47.94233514,11.36283186,42308,11.48846915,11.22601413,70.54135063,6.402403791,62.08581664,25.43592549,3
North Carolina,Polk,37149,6768,3735,431,6236,4013,140,3970,6362,383,4611,6035,0,4302,6225,251,NA,NA,NA,20324,16470,88.06337335,5.333595749,5.653414682,11.93662665,3.360558945,52.11572525,28.09978351,27.50934855,47396,7.828064097,12.21447929,68.20880114,9.89746511,66.44830533,92.27206241,8
North Carolina,Randolph,37151,49430,13194,1951,45160,14773,782,13208,48048,2732,12761,49642,0,16374,46370,1460,NA,NA,NA,142588,102455,80.18066036,5.827278593,10.8480377,19.81933964,6.437428115,50.71043847,37.18124947,16.10654473,43010,6.990057683,20.02195255,84.88146651,16.57118634,83.81275359,56.2425927,2
North Carolina,Richmond,37153,10383,8501,444,9332,9904,181,8430,9732,704,8358,9720,0,8948,9844,311,NA,NA,NA,45710,33800,57.82104572,31.56639685,6.116823452,42.17895428,3.526580617,51.62327718,38.69831547,16.06650623,32526,11.5536217,19.7295536,86.19094167,15.61006028,83.90147578,45.53056455,5
North Carolina,Robeson,37155,20762,19016,1080,17510,24988,448,19053,19792,805,19578,17986,0,18536,21305,382,NA,NA,NA,134576,94865,25.9778861,24.16849958,8.332094876,74.0221139,4.797289264,51.76628819,43.16520033,13.03204137,31298,10.80273271,23.61332895,87.37084351,15.24952719,82.96730866,62.6132908,4
North Carolina,Rockingham,37157,26830,14228,1220,25227,16351,442,14193,26157,1538,13962,27159,0,16334,24831,850,NA,NA,NA,91898,70545,72.87209733,18.31269451,5.896755098,27.12790267,3.354806416,51.78023461,34.02685586,18.27896146,40003,9.487040655,18.87496179,86.16936717,16.63049594,85.03134796,61.94483304,2
North Carolina,Rowan,37159,42810,19400,2159,38775,22650,887,19227,41230,3222,19723,42364,0,21631,40812,1630,NA,NA,NA,138694,103330,73.11635687,15.97113069,8.068842199,26.88364313,4.567609269,50.55662105,37.59138824,16.26241943,44494,10.63813409,16.13753823,82.37527687,12.96975128,80.84745302,38.82234808,1
North Carolina,Rutherford,37161,21871,7512,924,18954,9374,374,8240,20365,1152,8180,21215,0,9513,19670,728,NA,NA,NA,66701,51550,83.68690125,10.22023658,4.017930766,16.31309875,3.007451163,51.43700994,34.12092772,19.5454341,36144,10.10604677,19.00913637,83.27179119,17.51228696,81.89353742,61.04114437,4
